Student ID,CGPA,Internships,Projects,Workshops,AptitudeTestScore,SoftSkillsRating,PlacementTraining,Placed
7829,7,0,1,3,86,4.2,1,0
7830,8.4,1,1,0,75,3.7,0,0
7831,6.5,1,1,1,78,4.3,1,0
7832,7.4,1,2,2,80,3.9,1,1
7833,7.6,1,1,2,81,3.9,1,0
7834,6.5,1,2,0,78,4.7,1,0
7835,6.5,1,3,1,76,4.1,1,0
7836,6.5,1,1,0,78,4.4,1,0
7837,8.5,1,2,2,81,3.8,1,0
7838,6.5,1,1,0,78,4.4,0,0
7839,7.4,1,3,2,90,4,1,1
7840,7.7,1,1,1,71,4.2,0,0
7841,7.7,1,1,1,78,4.8,0,0
7842,6.5,1,3,1,70,4.2,1,0
7843,7.9,2,3,2,76,4.5,0,1
7844,8,2,3,2,79,4.8,1,1
7845,8.6,2,2,1,77,4.5,1,0
7846,7.5,0,1,1,83,4.4,1,0
7847,8.4,0,1,0,84,4.8,1,1
7848,7.2,2,3,0,86,4.8,1,1
7849,6.9,0,1,0,78,4.5,1,0
7850,8,1,3,0,82,3.8,0,0
7851,6.9,0,1,0,71,3.6,0,0
7852,7.9,0,2,1,72,4.3,1,0
7853,8.4,1,1,2,90,4.8,1,1
7854,8.4,1,3,2,90,4.8,1,1
7855,6.7,1,2,1,85,4.8,1,1
7856,8,0,3,2,86,4.3,1,1
7857,8.3,1,3,0,84,4.4,1,0
7858,8.1,1,3,1,78,4.1,1,0
7859,6.8,1,2,0,79,4,1,0
7860,7.5,1,3,0,78,4.5,1,0
7861,7.7,1,1,0,74,4.2,1,0
7862,8,2,3,2,86,4.8,1,1
7863,7.5,1,2,1,82,4,0,0
7864,6.6,1,3,1,82,4.6,1,0
7865,6.5,1,1,1,69,4.3,0,0
7866,8.3,1,2,2,89,4.8,1,1
7867,6.8,1,1,0,71,4.4,0,0
7868,8.1,1,1,1,79,4.5,0,0
7869,8.9,1,3,0,85,4.8,1,1
7870,8.3,2,3,2,90,4.7,1,1
7871,8.5,2,3,2,86,4.7,1,1
7872,7.8,1,1,0,83,3.8,1,0
7873,8.2,1,1,0,80,3.9,1,0
7874,7.9,1,2,2,87,3.6,0,1
7875,7.6,0,1,0,83,4,1,0
7876,7.3,0,1,0,75,3.4,0,0
7877,6.6,0,2,0,68,3.8,0,0
7878,8.5,1,2,0,87,4,1,1
7879,8.3,1,1,0,73,3.6,1,0
7880,7.4,1,2,1,73,4,1,0
7881,8.4,0,1,0,80,4.5,1,0
7882,8.5,2,1,0,83,4.7,1,0
7883,6.5,1,1,0,66,4.1,0,0
7884,7.5,1,3,1,87,4.6,1,1
7885,8.4,2,3,2,90,4.8,1,1
7886,7.6,1,3,2,72,4.8,1,0
7887,8.2,2,3,2,90,4.8,1,1
7888,6.5,1,3,2,84,4.5,1,1
7889,8.5,2,3,2,90,4.8,1,1
7890,7.6,1,1,1,73,3.7,0,0
7891,7.6,1,1,1,66,3.8,0,0
7892,8.1,2,3,2,90,4.8,1,1
7893,7.3,1,3,2,90,4.5,1,1
7894,6.6,2,3,0,77,4.4,1,1
7895,8.9,2,3,2,88,4.8,1,0
7896,7.9,2,2,1,90,4.8,1,1
7897,7.7,1,2,0,87,4,1,1
7898,7.1,1,1,1,64,4.5,0,0
7899,7.6,1,2,0,80,4.6,1,0
7900,7.9,1,3,0,71,3.9,1,0
7901,7.6,1,2,1,67,3.9,0,0
7902,8,1,2,0,90,4.5,1,0
7903,7.4,2,1,0,73,4.1,1,0
7904,6.5,0,1,1,68,3.5,1,0
7905,8.1,2,3,2,83,4.3,1,1
7906,8.2,1,3,2,83,4.4,1,1
7907,7.9,1,2,1,80,4.3,0,0
7908,7.8,2,3,2,90,4.7,1,1
7909,7.3,0,1,0,78,3.7,1,0
7910,8.1,1,2,2,86,4.8,1,1
7911,7.6,1,2,0,79,4.1,1,1
7912,7.6,1,2,1,68,4,1,0
7913,7.8,2,2,2,81,4.5,1,1
7914,7.6,0,2,0,69,4.2,0,0
7915,7.5,1,3,2,80,4.6,0,1
7916,8,1,3,3,85,4.7,1,0
7917,8,2,3,2,85,4.8,1,1
7918,8.3,0,3,1,73,4.4,1,0
7919,6.8,1,1,0,79,4.3,1,1
7920,7.2,1,3,2,84,4.4,1,0
7921,8.6,1,1,2,89,4.3,1,0
7922,7.5,2,1,3,79,3.4,0,0
7923,8.7,2,3,3,90,4.7,1,1
7924,6.6,0,2,1,67,4.2,1,0
7925,8.3,2,2,2,75,3.8,1,0
7926,7.6,1,1,0,74,3.8,0,0
7927,6.7,1,1,1,72,4.2,1,0
7928,6.7,1,2,1,86,4.8,1,1
7929,7.3,1,2,0,80,4.5,1,1
7930,8.5,1,2,2,77,4.3,1,1
7931,8.3,2,3,2,90,4.8,1,1
7932,7.5,1,1,0,84,4.5,0,0
7933,7.9,1,1,0,71,4.4,1,1
7934,8,0,2,0,60,4.2,0,0
7935,8,2,3,2,90,4.8,1,1
7936,7.7,1,1,1,65,3.5,0,0
7937,8.9,1,3,2,90,4.8,1,1
7938,8.2,2,3,2,85,4.8,0,0
7939,8.3,1,2,0,76,4.5,1,1
7940,7.6,1,2,1,72,4.4,0,0
7941,7.8,0,2,0,79,4.3,1,1
7942,7.4,0,2,1,71,4.7,1,0
7943,7.9,1,1,1,76,3.8,1,1
7944,8.1,1,2,1,88,4.8,1,1
7945,8.1,2,3,2,90,4.8,1,1
7946,8,1,3,2,90,4.8,1,1
7947,7.5,1,1,1,82,4.6,1,0
7948,8.5,0,3,2,90,4.6,1,1
7949,7.6,1,2,0,88,4.8,1,0
7950,8.3,1,3,1,90,4.5,1,1
7951,8.3,1,3,2,88,4.8,1,1
7952,8.2,2,3,2,90,4.7,1,1
7953,8.5,2,3,0,89,4.5,1,1
7954,6.6,1,1,2,67,4,0,0
7955,8.2,1,1,2,71,4.2,1,0
7956,8.6,1,2,2,77,4.3,0,1
7957,6.7,0,1,1,77,3.7,0,0
7958,7.6,1,1,0,69,4.5,0,0
7959,8.1,1,3,2,90,4.7,1,1
7960,7.7,0,1,1,72,3.5,1,0
7961,7.6,1,2,0,72,4.8,1,0
7962,8,0,3,3,84,4.8,1,1
7963,8.3,0,1,0,87,4.5,1,1
7964,7.2,1,2,0,80,4.6,1,0
7965,7.4,1,1,0,67,4.1,0,0
7966,7.3,1,2,1,68,4.3,1,0
7967,6.5,0,1,0,64,4.1,0,0
7968,8.7,1,3,2,90,4.7,1,1
7969,7.7,1,1,1,75,4,1,0
7970,8.4,2,3,2,90,4.8,1,1
7971,6.6,1,1,0,76,4.2,0,0
7972,7.7,1,3,0,80,4.8,1,1
7973,8.2,1,2,3,84,4,1,0
7974,6.5,2,3,2,80,4.2,1,0
7975,8.1,1,1,0,81,3.5,1,0
7976,8.7,2,3,2,90,4.8,1,1
7977,7.5,0,1,0,68,4.1,0,0
7978,6.7,0,1,1,80,3.7,1,0
7979,8.4,2,2,0,90,4.5,1,0
7980,6.7,1,1,0,76,3.8,1,1
7981,8.3,0,3,0,90,4.6,1,1
7982,6.8,1,3,0,66,3.6,1,1
7983,6.5,1,2,0,85,4.7,1,1
7984,7.5,0,1,0,64,3.7,1,1
7985,8.3,1,3,2,82,4.8,1,1
7986,7.3,0,1,3,81,4.8,1,0
7987,6.7,0,1,1,70,4.6,1,0
7988,7.2,0,1,0,63,3.8,0,0
7989,8.7,2,2,2,90,4.8,1,1
7990,7.7,1,2,0,77,4.3,1,1
7991,7.9,0,2,0,80,3.6,0,0
7992,6.5,0,3,2,84,4.6,1,1
7993,8.9,2,3,2,90,4.8,1,1
7994,7.3,1,2,1,83,4.2,0,0
7995,8.3,0,1,0,71,4.1,1,1
7996,6.5,0,1,0,80,3.9,1,0
7997,7.5,2,3,0,85,4.3,0,1
7998,8.5,2,2,0,79,3.7,1,0
7999,7.6,1,1,0,80,3.9,0,0
8000,7.4,1,2,0,76,4.4,1,0
8001,8.6,2,3,2,90,4.8,1,1
8002,8.1,2,3,2,90,4.6,1,1
8003,7.5,1,1,0,88,4.3,0,0
8004,7.5,1,1,1,67,4.5,0,0
8005,7.4,1,2,0,80,4.2,1,0
8006,8.6,1,3,0,89,4.8,1,1
8007,6.8,1,1,1,75,3.8,1,0
8008,8.6,2,1,2,90,4.8,1,1
8009,8,1,3,1,76,4.6,0,0
8010,7.9,1,3,1,82,4.3,1,1
8011,8.1,1,3,2,89,4.6,1,1
8012,6.5,1,3,2,81,4.5,0,1
8013,7,1,2,0,69,4.3,1,0
8014,8,2,3,2,88,4.8,1,1
8015,6.9,1,2,1,90,3.9,1,0
8016,8.3,2,3,2,90,4.8,0,1
8017,7.8,1,2,0,84,3,1,0
8018,7.4,0,1,0,76,4,0,0
8019,6.7,1,2,0,67,3.9,0,0
8020,6.6,1,3,0,62,3.8,1,0
8021,6.6,1,3,2,81,4.5,0,0
8022,7.5,1,1,1,74,3.9,1,0
8023,7.2,1,2,2,75,4.3,1,0
8024,7.5,1,2,0,69,3.5,0,0
8025,8.1,1,3,2,81,4.5,1,1
8026,8.3,2,3,2,90,4.7,1,1
8027,8.1,1,1,1,77,4.1,1,1
8028,8.2,1,2,1,84,4.8,1,0
8029,8.1,2,2,0,83,4.7,1,1
8030,7.5,0,1,0,71,4.1,1,0
8031,8.3,0,1,2,85,4.7,1,1
8032,6.9,0,1,1,65,4.1,1,1
8033,8,1,3,2,90,4.7,1,1
8034,8.1,1,3,0,88,4,1,1
8035,8.3,0,3,2,83,4.3,1,1
8036,8.4,2,3,1,73,4.2,1,0
8037,7.6,1,2,1,68,4.1,1,0
8038,8.1,1,2,0,83,4.1,0,0
8039,8.4,0,1,2,74,4.2,1,0
8040,8.2,2,3,2,86,4.8,1,1
8041,6.5,1,1,1,76,4.1,1,0
8042,8.4,0,1,2,89,4.8,1,1
8043,8.1,2,3,2,90,4.8,1,1
8044,8.2,0,3,2,90,4.5,1,1
8045,6.9,1,1,0,75,4.1,1,0
8046,8.2,1,2,2,89,4.8,1,1
8047,7.6,0,1,1,66,4.2,1,0
8048,8.3,1,1,0,83,4,1,0
8049,8.3,1,1,1,72,4.7,1,0
8050,7.9,0,3,2,83,4.8,1,1
8051,6.5,0,2,0,73,3.7,1,0
8052,6.5,1,1,0,80,3.8,1,0
8053,6.6,0,1,0,74,3.9,1,0
8054,7.6,1,1,0,84,4.1,1,0
8055,7.9,1,2,2,63,3.8,1,0
8056,7.6,2,3,2,90,4.8,1,1
8057,6.6,0,2,0,75,3.9,1,1
8058,8.3,1,3,2,90,4.7,1,1
8059,8.4,2,3,2,90,4.8,1,1
8060,6.5,0,2,0,80,4.2,0,0
8061,7.4,2,3,0,81,4.6,0,0
8062,7.7,0,1,1,70,3.6,1,0
8063,8.2,1,1,1,69,4.2,1,0
8064,6.5,1,1,1,83,4.2,0,0
8065,7,1,1,1,68,3.7,0,0
8066,8.7,2,3,2,90,4.8,1,1
8067,8.5,2,3,2,81,4.5,1,1
8068,6.7,1,1,0,64,3.7,1,0
8069,8.9,1,3,2,90,4.6,1,1
8070,7.4,1,1,1,73,3.6,1,0
8071,8.8,1,3,2,90,4.8,1,1
8072,7.4,0,1,0,65,4.2,0,0
8073,7.5,2,3,2,90,4.7,1,1
8074,8.3,1,2,2,89,4.6,1,1
8075,8.5,2,1,2,87,4.8,1,1
8076,8,2,3,2,90,4.8,1,1
8077,8.2,2,3,2,88,4.5,1,1
8078,8.4,1,2,2,84,4.7,1,0
8079,8.1,2,3,2,87,4.6,1,1
8080,6.7,1,2,2,68,4.1,0,0
8081,8.1,1,3,3,77,4.1,1,1
8082,7.6,1,3,2,90,4.8,1,1
8083,7.3,1,1,0,82,3.9,0,0
8084,7.9,1,1,0,75,4.3,0,1
8085,6.5,1,2,0,67,4.1,1,0
8086,7.7,1,1,0,70,4.4,1,0
8087,8.5,2,3,2,90,4.8,1,1
8088,8.2,1,2,0,71,4.7,1,0
8089,8.3,2,3,2,90,4.8,1,1
8090,8.2,2,3,2,90,4.4,1,1
8091,8.7,1,1,2,82,4.2,1,0
8092,8.5,1,1,1,84,4.6,1,0
8093,7.6,1,1,0,82,3.7,1,0
8094,8.1,1,3,0,90,4.8,1,1
8095,8.6,1,3,0,86,3.8,1,0
8096,7.5,1,1,1,76,3.6,0,0
8097,7.4,1,1,1,79,4.3,0,0
8098,8.2,1,3,0,86,4.7,1,1
8099,7.6,1,1,0,71,3.3,1,0
8100,7.4,1,1,0,74,4,1,0
8101,8.3,2,3,2,84,4.4,1,1
8102,7.8,1,3,0,81,4.3,1,1
8103,8.5,2,3,1,86,4.5,1,1
8104,8.1,1,1,1,67,3.8,0,0
8105,7.4,0,2,1,72,4.4,1,1
8106,8.1,1,3,0,69,3.9,0,0
8107,7.6,1,1,1,76,3.8,1,1
8108,7.6,1,3,1,73,4.8,1,1
8109,7.8,2,1,0,70,3.5,0,0
8110,7.3,1,1,1,68,4.7,1,0
8111,8.6,1,3,2,72,4,1,1
8112,8.3,2,3,2,90,4.8,1,1
8113,8.2,2,3,2,90,4.6,1,1
8114,7.9,1,2,0,90,4.1,1,1
8115,6.5,0,1,0,73,3.7,0,0
8116,7.7,0,1,0,66,4.2,1,0
8117,8.1,2,3,0,83,3.8,0,1
8118,7.5,2,3,2,77,4.8,1,1
8119,7.2,0,2,0,69,4.1,1,0
8120,7.7,2,1,1,80,4.7,0,0
8121,8,1,3,1,89,4.8,0,1
8122,7.8,1,3,0,75,4.2,1,1
8123,8.2,1,1,0,77,3.8,0,0
8124,7.6,1,3,0,77,4.3,1,0
8125,8.5,1,3,1,84,4.8,1,1
8126,8.4,1,3,2,90,4.8,1,1
8127,7.6,0,3,0,79,4.6,1,0
8128,8.2,2,3,2,90,4.8,1,0
8129,7.4,1,3,0,80,4.6,1,0
8130,6.6,1,1,0,82,3.9,0,0
8131,7.4,2,2,2,86,4,1,0
8132,6.5,0,1,0,67,3.5,1,0
8133,7.7,2,2,2,90,4.8,1,1
8134,7.5,1,2,0,69,4.1,1,0
8135,7.4,0,2,1,89,4.3,1,0
8136,8.2,0,3,0,77,4,0,0
8137,7.5,0,3,0,83,3.8,1,1
8138,8.1,2,3,1,85,4.8,1,1
8139,7.9,0,1,1,61,4.4,0,0
8140,7.7,1,1,0,64,3.8,0,0
8141,8.3,2,3,2,90,4.4,1,1
8142,7.4,2,1,1,80,4.1,0,0
8143,7.9,2,3,2,85,4.8,1,1
8144,7.4,1,2,1,86,4.5,1,0
8145,7.7,1,2,0,71,4.4,1,0
8146,8.5,1,3,2,90,4.8,0,1
8147,7.7,1,1,2,76,4,1,1
8148,7.5,1,2,1,66,4,1,0
8149,8.2,2,3,2,87,4.8,1,1
8150,7.9,1,2,1,85,4.8,0,1
8151,7.5,0,1,1,72,4.6,1,0
8152,7.8,1,3,1,75,4.6,1,1
8153,7.6,1,2,1,87,4.3,0,0
8154,7.5,1,1,1,66,4.3,0,0
8155,7.8,2,3,2,90,4.7,1,1
8156,8.3,1,1,0,86,4.2,1,1
8157,8.3,2,3,3,90,4.8,1,1
8158,8.2,2,3,2,90,4.6,1,1
8159,7,1,1,0,79,4.3,0,0
8160,6.6,1,1,0,73,3.9,1,0
8161,8.6,2,3,2,90,4.8,1,1
8162,8,2,3,0,90,4.8,1,0
8163,7.7,2,3,2,87,4.8,1,1
8164,8.2,0,3,0,81,4.2,1,1
8165,8.4,2,3,2,90,4.8,1,1
8166,6.5,0,1,0,76,4.7,1,0
8167,6.9,0,1,0,60,4.6,0,0
8168,8.1,2,3,2,90,4.8,1,1
8169,6.6,1,1,1,75,3.9,1,0
8170,7.9,1,1,2,87,4.2,1,0
8171,7.5,1,2,0,83,4.7,1,1
8172,8.6,0,3,3,90,4.8,1,1
8173,8.4,1,3,2,78,4.5,1,1
8174,7.9,2,3,2,90,4.6,1,1
8175,7.5,0,2,0,70,3.5,1,1
8176,9,2,3,0,90,4.8,1,1
8177,7.9,0,3,2,80,4.7,1,1
8178,6.5,1,1,0,88,3.9,0,0
8179,7.3,1,1,1,67,4.4,1,0
8180,7.9,0,3,1,86,4.6,1,1
8181,7,1,1,0,74,4.5,0,0
8182,7.1,1,1,3,75,4.4,1,0
8183,7.3,1,2,0,83,4.5,1,1
8184,6.7,0,1,0,70,4.7,1,1
8185,8.6,1,2,1,90,4.2,1,1
8186,8.4,0,3,2,88,4.3,1,1
8187,8.4,2,3,0,89,4.8,1,0
8188,7.9,0,2,0,69,4,1,0
8189,7.6,1,1,1,74,3.9,0,0
8190,7.9,1,3,1,90,4.8,1,1
8191,7.6,1,2,0,67,4.2,1,0
8192,6.5,1,2,0,89,4.5,1,0
8193,7.4,1,2,1,84,4.6,1,0
8194,8.2,0,2,2,86,4.5,0,0
8195,8.1,2,3,2,77,4.5,1,0
8196,7.6,1,1,1,70,4.4,0,0
8197,8.4,2,3,2,90,4.8,1,1
8198,8.6,2,3,2,87,4.7,1,1
8199,7.4,1,1,0,74,3.8,0,0
8200,7.6,1,1,1,71,4.2,0,0
8201,7.6,0,1,0,77,3,0,0
8202,8,2,3,3,90,4.8,1,1
8203,6.5,1,2,0,67,3.9,0,0
8204,7.6,1,2,1,77,4.4,1,0
8205,7.3,0,2,0,82,4.5,1,0
8206,6.5,1,1,2,69,4.2,0,0
8207,8.4,2,3,0,90,4.8,1,1
8208,8.3,0,1,1,72,3.8,0,0
8209,6.9,1,2,0,80,3.4,0,0
8210,7.5,0,2,1,70,3.8,1,1
8211,8.1,2,3,0,84,4.8,1,1
8212,8,2,1,2,90,4.6,1,0
8213,7.7,1,1,1,75,4.5,1,0
8214,8.3,2,3,2,86,4.6,1,1
8215,8.4,2,3,2,90,4.8,1,1
8216,7.7,2,3,1,85,4.2,1,0
8217,6.5,1,1,1,80,3.6,0,0
8218,8.3,2,1,1,71,3.9,1,0
8219,7.7,1,2,1,61,3.7,1,0
8220,7.4,0,2,1,79,3.6,1,0
8221,8,2,1,2,77,4.4,1,0
8222,6.8,1,3,0,61,4.3,0,0
8223,7.5,1,1,0,75,4.1,1,0
8224,7.6,1,1,0,84,4.2,1,0
8225,7.7,1,1,0,69,4,0,0
8226,7.8,1,1,0,61,3.4,0,0
8227,8.3,1,1,2,83,4,1,1
8228,8.3,2,1,2,83,4.4,1,0
8229,8.5,1,3,2,90,4.7,1,1
8230,6.5,1,1,0,70,4,1,0
8231,8.7,2,3,2,90,4.8,1,1
8232,6.6,0,1,3,84,3.7,0,0
8233,6.7,0,1,1,78,4.3,0,0
8234,8.3,1,2,1,80,4.3,1,1
8235,7.4,1,1,1,70,4,0,0
8236,7.7,1,1,2,88,4.2,1,1
8237,6.8,0,1,1,67,3.4,1,0
8238,8,1,2,0,88,4.4,1,1
8239,7.4,1,1,1,72,4,0,0
8240,6.6,0,1,1,66,3.8,0,0
8241,7.5,1,1,0,64,4.3,0,0
8242,8.3,0,3,1,80,4.8,1,1
8243,7.5,1,3,2,72,4.5,1,0
8244,8,2,2,2,88,4.4,0,0
8245,8.4,1,3,2,84,4.8,1,0
8246,7.7,1,3,2,86,4.7,1,1
8247,7.7,1,2,0,86,4.5,1,1
8248,7.8,1,2,2,85,4.3,1,1
8249,8.4,1,3,2,80,4.5,1,1
8250,6.7,0,1,1,68,4.3,0,0
8251,7.5,1,1,1,79,3.9,0,0
8252,7.5,2,1,1,78,4.3,1,0
8253,8.5,2,3,2,90,4.8,1,1
8254,8.3,0,3,1,86,4.3,1,1
8255,8.3,2,3,0,73,4.5,1,0
8256,8.5,1,3,2,89,4.8,1,1
8257,8,0,3,0,88,4.4,1,0
8258,8.7,1,3,2,90,4.8,1,1
8259,8.1,0,3,0,76,3.9,1,0
8260,8,2,3,2,86,3.8,1,1
8261,8.5,2,3,0,85,4.5,1,1
8262,8.5,2,3,3,90,4.7,1,1
8263,7.5,1,3,3,90,4.8,0,1
8264,8.1,2,3,2,90,3.8,1,1
8265,8.3,1,3,2,76,4.5,1,1
8266,8.3,2,3,2,89,4.8,0,1
8267,7.5,1,3,1,79,3.8,1,0
8268,7.5,0,1,1,75,4.3,0,0
8269,7,1,1,0,70,4.1,0,0
8270,7.8,0,2,2,82,4.8,1,0
8271,7.4,1,3,2,73,4.1,1,1
8272,8.1,2,3,2,90,4.7,0,0
8273,7.6,2,2,2,80,4.8,1,1
8274,6.7,1,1,0,74,3.5,0,0
8275,8,2,3,2,90,4.8,1,1
8276,7.6,1,2,1,81,4.4,1,1
8277,8.6,1,3,2,90,4.8,1,1
8278,8.6,0,3,2,90,4.7,1,1
8279,7.8,1,3,2,78,4.8,1,0
8280,7.5,1,3,0,83,4.8,1,1
8281,8.7,2,3,2,90,4.6,1,1
8282,7.7,1,2,1,74,4.5,0,0
8283,7.4,1,1,1,70,4.3,1,0
8284,7.8,2,1,1,87,4.4,1,0
8285,6.7,1,3,2,86,4.1,1,1
8286,6.5,1,2,0,81,4.1,0,0
8287,8.4,2,3,2,90,4.3,1,1
8288,7.5,1,1,0,71,4.1,1,0
8289,7.9,1,2,2,86,4.8,1,0
8290,7.4,0,2,2,82,4.8,1,1
8291,7.5,1,1,0,77,4.1,1,0
8292,7.7,1,3,2,87,4.5,1,1
8293,6.5,1,1,1,83,4.4,0,0
8294,8.3,2,1,2,84,4.8,1,1
8295,7.6,1,1,1,80,3.7,1,0
8296,6.7,2,2,1,76,3.9,1,1
8297,7.6,0,1,1,83,3.4,1,1
8298,7.7,1,2,3,78,4.4,0,0
8299,8.4,0,1,0,78,4.5,1,0
8300,6.8,2,1,0,65,4.6,1,0
8301,8.2,2,3,2,73,4.3,1,0
8302,7.5,0,1,0,72,4.5,1,0
8303,7.8,1,2,0,84,4.4,1,0
8304,8.4,2,3,2,90,4.7,1,1
8305,7.7,1,1,0,71,3.9,0,0
8306,7.8,1,3,2,83,4.6,1,1
8307,8.3,2,3,2,85,4.8,1,0
8308,7.5,0,1,0,82,4.6,1,1
8309,6.5,0,2,1,65,4.2,0,0
8310,7.9,1,3,2,75,4.6,1,1
8311,7.7,0,2,1,75,4.1,1,1
8312,8.4,2,3,2,90,4.7,1,1
8313,8.1,0,3,2,77,4.8,0,0
8314,7.6,2,3,2,87,4.3,1,1
8315,8,1,3,2,78,3.7,0,0
8316,7.6,1,2,1,74,4.7,1,0
8317,6.5,1,2,1,69,4.5,1,0
8318,6.7,0,1,0,74,4,0,0
8319,7.9,0,2,2,81,4.3,0,0
8320,8.5,1,3,0,90,4.8,1,1
8321,6.5,1,1,0,78,4.5,1,0
8322,7.9,2,3,2,90,4.8,1,1
8323,6.5,1,2,1,65,4.6,1,0
8324,7,1,1,1,86,3.8,0,0
8325,6.5,1,2,1,79,3.1,1,1
8326,8.7,1,3,2,79,4.6,1,0
8327,7.6,1,2,2,76,4.5,1,1
8328,8.2,2,3,2,90,4.8,1,1
8329,6.5,1,1,1,66,3.3,0,0
8330,6.7,1,2,1,76,4.6,1,0
8331,8.6,2,3,2,84,4.6,1,1
8332,7.4,1,2,0,64,4.7,1,0
8333,6.5,1,1,2,85,4.3,1,0
8334,7.5,1,1,0,75,3.6,0,0
8335,6.5,2,3,0,81,3.5,1,0
8336,8.6,1,3,0,89,4.5,1,1
8337,7.9,2,3,2,82,4.8,1,1
8338,7.5,1,1,1,68,4.4,0,0
8339,7.9,2,3,2,90,4.6,0,0
8340,8.3,1,3,2,90,4.8,1,1
8341,7.5,0,1,0,63,3.6,0,0
8342,8.5,1,3,1,72,3.8,1,1
8343,7.6,0,3,2,87,4.8,1,1
8344,6.5,1,2,2,81,3.6,1,1
8345,8.4,1,3,0,75,4.4,1,1
8346,7.9,0,3,1,84,4.3,0,1
8347,7.6,0,1,1,62,4.1,0,0
8348,8.4,2,3,1,86,4.7,1,1
8349,7.2,2,3,2,90,4.7,1,1
8350,7.9,0,1,0,79,4.4,0,0
8351,6.6,0,1,0,71,4.3,1,0
8352,8.3,0,3,2,79,3.7,1,1
8353,8.1,2,3,0,81,4.7,1,1
8354,8.6,2,3,2,90,4.8,1,1
8355,7.7,1,3,1,82,4.5,1,0
8356,6.5,1,1,0,77,4.7,0,0
8357,8.6,2,2,1,90,4.6,1,1
8358,7.2,1,2,2,70,4.1,0,0
8359,7.8,1,2,0,77,4.4,1,0
8360,6.5,1,3,2,78,4.2,1,0
8361,7.5,0,1,2,78,4.6,1,0
8362,8.3,2,2,2,90,4.6,1,1
8363,8.3,1,3,2,89,4.7,1,1
8364,8.5,2,3,0,90,4.8,1,1
8365,6.6,1,2,0,71,4.6,0,0
8366,8.1,2,3,1,90,4.7,1,0
8367,7.3,0,1,1,71,4.6,0,0
8368,7.6,0,1,1,72,4.4,1,0
8369,8.6,1,3,3,84,4.5,1,1
8370,6.9,1,1,0,68,3.7,0,0
8371,7.5,1,2,0,65,4.1,1,0
8372,8.3,2,3,2,90,4.3,1,0
8373,8.4,1,1,2,69,4.4,0,0
8374,8.5,2,3,2,90,4.1,1,1
8375,8.5,1,1,2,88,4.5,1,1
8376,9,2,3,2,90,4.8,1,1
8377,8.4,2,3,1,83,4.8,0,1
8378,8.4,0,3,0,90,4.8,1,1
8379,8.6,2,3,2,90,4.8,1,0
8380,8.3,2,3,1,79,4.4,1,0
8381,7.6,1,1,0,79,4.2,0,0
8382,7.6,1,1,1,77,4.8,1,0
8383,7.5,1,1,1,68,4.5,1,0
8384,7.4,1,3,2,80,4.4,1,1
8385,6.5,1,1,0,79,4.3,1,0
8386,6.5,0,2,2,82,4.3,1,0
8387,7.7,1,1,0,72,4.5,1,1
8388,8.4,1,3,2,90,4.8,1,0
8389,7.4,1,1,0,72,4.1,1,0
8390,8.3,1,3,2,90,4.7,1,1
8391,6.8,1,3,2,78,4.5,1,0
8392,6.7,2,3,0,85,4.4,1,1
8393,7.4,1,2,3,83,4.7,1,1
8394,7.3,0,2,1,70,3.7,1,1
8395,7.8,1,2,2,90,4.5,1,1
8396,8.3,2,3,2,90,4.8,1,1
8397,7.6,1,1,1,66,4.3,0,0
8398,6.5,1,2,0,76,4.5,1,0
8399,8.4,1,0,0,75,4.7,1,1
8400,8.2,2,3,2,90,4.8,1,1
8401,8.2,1,3,0,82,4.7,1,1
8402,8.2,0,3,2,83,4.7,1,0
8403,7,1,2,0,77,4.1,1,0
8404,8,2,3,2,90,4.8,1,1
8405,7.5,1,2,1,77,4.7,1,1
8406,8,2,1,2,80,4.6,0,1
8407,8.5,2,3,2,82,4.4,1,1
8408,8.2,1,3,2,88,4.8,1,1
8409,8.2,1,3,2,81,4.8,1,1
8410,8.2,0,3,2,90,4.2,0,0
8411,8.3,2,3,2,90,4.3,1,1
8412,7.7,1,3,2,76,4.4,1,0
8413,7.5,2,3,1,73,4.3,1,0
8414,7.4,1,1,0,72,3.6,0,0
8415,7.9,1,3,0,85,4.8,1,1
8416,7.7,2,3,2,90,4.8,0,1
8417,7.4,2,1,0,80,4,1,0
8418,7.6,1,3,0,78,3.9,1,0
8419,7.8,1,1,1,83,3.7,1,0
8420,7,0,3,0,75,3.9,0,1
8421,8,1,3,1,90,4.4,1,0
8422,8.3,2,3,2,90,4.8,1,1
8423,8.3,0,1,0,90,4.1,0,0
8424,7.4,1,1,0,88,4,1,0
8425,8.3,1,2,0,78,4.6,1,1
8426,7.3,1,2,1,73,4,0,0
8427,7.9,0,3,2,80,4.2,1,1
8428,8.7,2,3,2,90,4.8,1,1
8429,6.9,1,1,1,64,4.6,0,0
8430,7.6,0,1,1,60,3.2,0,0
8431,6.5,0,1,1,66,4.6,0,0
8432,7.5,1,1,0,88,4.6,0,0
8433,7,1,1,1,73,4.6,0,0
8434,7.5,0,1,0,89,4.5,0,0
8435,7.9,0,1,0,80,4.8,1,0
8436,7.4,1,3,0,70,3.8,0,0
8437,6.5,1,2,1,84,3.8,1,0
8438,7.5,1,3,1,84,4.6,0,0
8439,6.8,1,1,0,69,3.9,0,0
8440,7.6,1,2,0,70,4.2,0,0
