StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,PlacementTraining,PlacementStatus
7408,7.6,2,1,0,70,4.4,Yes,NotPlaced
7409,6.8,1,1,0,82,4.6,Yes,Placed
7410,7.8,2,2,2,80,4.6,Yes,Placed
7411,7.6,1,1,0,60,3.6,No,NotPlaced
7412,8.1,2,3,2,90,4.7,Yes,Placed
7413,7.4,0,1,1,69,4.3,Yes,NotPlaced
7414,7.6,1,1,0,63,3.3,No,NotPlaced
7415,7.6,1,2,3,81,4,Yes,NotPlaced
7416,8.3,1,3,2,85,4.7,Yes,NotPlaced
7417,8.3,1,3,2,90,4.8,Yes,Placed
7418,7.5,1,1,1,72,4.5,Yes,NotPlaced
7419,7.5,1,1,1,77,4.4,No,NotPlaced
7420,6.5,1,1,0,67,3.9,No,NotPlaced
7421,7.7,1,1,0,65,3.9,No,NotPlaced
7422,8.1,1,3,2,89,4.7,Yes,NotPlaced
7423,7.5,0,1,1,66,4.1,Yes,NotPlaced
7424,6.5,0,3,1,69,4.5,No,NotPlaced
7425,6.5,1,1,0,60,3.5,Yes,NotPlaced
7426,7.5,0,1,0,64,4.4,Yes,NotPlaced
7427,8.2,1,3,2,88,4.8,Yes,Placed
7428,8.1,1,2,2,83,4.8,Yes,Placed
7429,7.4,1,2,0,71,4.6,No,NotPlaced
7430,8.3,2,3,1,80,4.6,No,NotPlaced
7431,8,1,1,1,80,4.2,Yes,NotPlaced
7432,8.7,2,3,0,82,4.8,Yes,Placed
7433,7.1,1,1,0,69,3.6,Yes,NotPlaced
7434,7.3,1,1,0,69,3.7,Yes,NotPlaced
7435,7.4,1,1,1,66,3.5,Yes,NotPlaced
7436,7.7,1,2,1,70,4.8,Yes,NotPlaced
7437,6.5,0,1,0,74,4.2,No,NotPlaced
7438,8.9,2,3,2,90,4.8,Yes,Placed
7439,8.2,1,3,0,80,4.3,Yes,Placed
7440,8.1,0,2,0,84,4,Yes,NotPlaced
7441,7.2,1,1,0,69,4.1,No,NotPlaced
7442,7.9,0,3,1,82,4,Yes,Placed
7443,6.5,1,2,0,61,4.5,No,NotPlaced
7444,7.6,1,3,3,79,4.2,Yes,NotPlaced
7445,8.2,2,3,2,85,4,Yes,Placed
7446,6.8,1,1,1,64,3.3,No,NotPlaced
7447,6.5,1,1,0,61,3.5,Yes,NotPlaced
7448,7.7,1,1,1,75,3.5,No,Placed
7449,7.6,1,2,1,67,4.6,Yes,NotPlaced
7450,7.5,1,2,0,78,3.9,No,NotPlaced
7451,6.5,1,1,1,73,4.5,No,NotPlaced
7452,7.4,1,1,1,69,4.2,No,NotPlaced
7453,8,1,2,1,82,4.8,Yes,Placed
7454,7.5,2,3,0,84,4.5,Yes,NotPlaced
7455,8.7,0,3,2,88,4.7,Yes,Placed
7456,7.8,1,2,0,73,4.5,Yes,NotPlaced
7457,7.4,1,1,0,69,3.9,No,NotPlaced
7458,8.2,2,3,2,88,4.3,No,Placed
7459,8.9,1,2,1,84,4.1,Yes,NotPlaced
7460,7.5,1,2,2,78,4.5,Yes,Placed
7461,7.1,1,1,1,71,4.2,Yes,NotPlaced
7462,8.1,0,3,2,90,4.8,Yes,Placed
7463,7.5,0,1,2,72,4.4,Yes,NotPlaced
7464,7.7,1,3,2,90,4.6,Yes,Placed
7465,8.3,0,2,0,90,4.6,Yes,Placed
7466,6.5,1,1,1,76,3.8,Yes,NotPlaced
7467,8.4,1,2,2,86,4.2,Yes,NotPlaced
7468,6.5,2,1,1,86,3.7,Yes,NotPlaced
7469,8.5,0,2,2,85,4.1,Yes,Placed
7470,7.8,1,1,0,86,4.6,Yes,NotPlaced
7471,8.2,1,3,1,79,4.6,Yes,NotPlaced
7472,7.6,1,2,0,70,3.6,Yes,NotPlaced
7473,6.5,2,1,0,78,4.4,Yes,NotPlaced
7474,7.4,1,1,1,62,4.8,Yes,NotPlaced
7475,8.5,1,3,2,86,4.7,Yes,Placed
7476,7.7,1,2,1,76,4.1,Yes,NotPlaced
7477,8.1,1,2,0,86,4.8,Yes,NotPlaced
7478,6.9,2,2,0,68,3.2,Yes,NotPlaced
7479,7.7,0,2,0,72,4.5,Yes,NotPlaced
7480,7.5,1,1,0,81,3.6,Yes,NotPlaced
7481,8.3,2,3,2,90,4.2,Yes,Placed
7482,7.6,1,1,0,73,4.2,No,NotPlaced
7483,7.7,1,2,1,74,4.6,Yes,Placed
7484,8.4,1,2,1,77,4,Yes,NotPlaced
7485,7.5,1,2,0,70,4.2,Yes,Placed
7486,7.4,1,1,0,81,4.6,No,NotPlaced
7487,6.9,1,1,1,61,4.6,Yes,NotPlaced
7488,8.1,1,2,0,84,4.3,No,Placed
7489,8,0,2,0,85,3.8,Yes,NotPlaced
7490,6.5,1,1,1,81,4.8,Yes,NotPlaced
7491,8.4,1,1,2,81,4.6,Yes,Placed
7492,7.5,1,1,1,65,4.5,No,NotPlaced
7493,7.7,1,3,0,74,4.3,Yes,NotPlaced
7494,8.3,2,3,2,90,4.8,Yes,Placed
7495,6.5,0,3,0,77,3.6,No,NotPlaced
7496,7.6,1,1,1,89,4.8,Yes,Placed
7497,7.4,0,1,1,70,4.3,Yes,NotPlaced
7498,6.6,1,1,0,73,3.1,No,NotPlaced
7499,6.5,1,1,1,70,4.1,No,NotPlaced
7500,8.2,1,2,1,79,4.4,Yes,Placed
7501,6.5,1,2,1,74,3.9,Yes,NotPlaced
7502,6.7,1,1,0,74,4.4,Yes,NotPlaced
7503,8.8,2,3,2,90,4.7,Yes,Placed
7504,8,2,3,2,87,3.7,Yes,Placed
7505,6.7,1,2,0,73,3.4,Yes,NotPlaced
7506,8.8,0,2,1,78,4.5,Yes,NotPlaced
7507,7.5,1,1,0,74,3.5,Yes,Placed
7508,7.9,1,2,0,64,3.7,No,NotPlaced
7509,8.2,2,2,3,84,4.8,Yes,NotPlaced
7510,7.8,2,2,2,79,4.5,No,NotPlaced
7511,6.5,1,3,2,75,3.8,Yes,NotPlaced
7512,8.2,0,1,1,64,3.9,Yes,NotPlaced
7513,6.9,1,2,1,74,4,Yes,NotPlaced
7514,8.5,0,3,2,88,4.5,Yes,Placed
7515,7.4,1,1,1,70,4,Yes,NotPlaced
7516,8.1,2,3,2,90,4.8,No,Placed
7517,7.8,0,1,0,71,3.7,No,NotPlaced
7518,6.5,1,2,0,81,4.1,Yes,NotPlaced
7519,8.4,0,1,1,78,3.8,No,NotPlaced
7520,7.8,1,1,1,85,4.8,Yes,Placed
7521,7.9,1,3,2,87,4.8,Yes,Placed
7522,6.5,1,1,0,82,4.3,Yes,NotPlaced
7523,8,2,3,0,90,4.5,Yes,Placed
7524,8.1,2,3,2,83,4.5,Yes,Placed
7525,7.4,1,1,2,63,3.6,Yes,NotPlaced
7526,8.1,2,3,0,89,4.1,No,NotPlaced
7527,7.8,1,3,2,90,4.8,Yes,Placed
7528,6.6,2,1,0,67,3.9,No,NotPlaced
7529,7.3,1,1,2,82,4,Yes,NotPlaced
7530,8.3,1,1,2,90,4.5,Yes,Placed
7531,6.5,1,1,0,70,4.1,No,NotPlaced
7532,8.4,2,3,2,90,4.8,Yes,Placed
7533,7.7,1,3,0,75,4,Yes,Placed
7534,6.5,2,3,2,71,3.8,Yes,Placed
7535,7.6,1,3,2,79,3.8,Yes,Placed
7536,8.5,1,2,0,84,4.5,Yes,NotPlaced
7537,6.5,2,2,2,80,4.6,Yes,Placed
7538,6.7,1,1,0,71,4.1,No,NotPlaced
7539,7.5,1,1,1,66,4,Yes,NotPlaced
7540,7.5,0,2,1,82,4.2,Yes,NotPlaced
7541,7.9,1,2,0,77,4.2,Yes,NotPlaced
7542,7.7,1,3,2,85,4.5,Yes,NotPlaced
7543,7.8,2,3,1,90,4,Yes,NotPlaced
7544,8.6,2,3,2,90,4.8,Yes,Placed
7545,8.1,2,3,2,85,4.8,Yes,Placed
7546,6.6,1,1,0,77,3.8,Yes,NotPlaced
7547,8,2,3,2,87,4.8,Yes,Placed
7548,8.6,1,3,2,90,4.5,Yes,Placed
7549,8.3,1,3,2,90,4.7,Yes,Placed
7550,8,2,1,0,90,4.7,Yes,Placed
7551,7.5,1,2,0,82,4.1,No,NotPlaced
7552,7.8,0,1,0,63,4.2,Yes,NotPlaced
7553,7.5,0,2,0,81,3.6,Yes,Placed
7554,7.8,1,1,1,63,4.1,Yes,NotPlaced
7555,6.7,1,1,0,66,4.3,No,NotPlaced
7556,7.6,1,3,1,81,3.9,Yes,Placed
7557,7.6,0,2,1,77,4.7,Yes,NotPlaced
7558,8.1,1,3,2,85,4.5,No,NotPlaced
7559,8.2,1,2,2,81,4.8,Yes,Placed
7560,7.6,1,2,0,74,4.1,Yes,NotPlaced
7561,7.5,1,1,1,69,3.9,Yes,NotPlaced
7562,7.3,1,2,1,88,4.8,No,NotPlaced
7563,6.7,0,2,0,75,4.2,Yes,NotPlaced
7564,8.7,0,1,0,87,4.8,No,Placed
7565,8,2,1,2,88,4.7,Yes,Placed
7566,8.3,0,1,0,69,4.3,No,NotPlaced
7567,7.6,0,3,1,81,4.6,Yes,NotPlaced
7568,6.5,2,1,0,86,3.4,Yes,NotPlaced
7569,7.4,1,1,1,70,3.5,Yes,NotPlaced
7570,8.7,2,3,2,76,4.3,Yes,Placed
7571,6.5,1,1,0,79,3.7,No,NotPlaced
7572,8.4,1,3,2,70,3.8,No,NotPlaced
7573,7.4,1,1,0,67,3.7,No,NotPlaced
7574,7.4,0,1,0,63,4.2,Yes,NotPlaced
7575,6.7,0,2,0,70,3,Yes,NotPlaced
7576,8.3,2,3,2,90,4.4,Yes,Placed
7577,8.3,2,3,0,90,4.8,Yes,Placed
7578,6.5,1,2,0,60,4.3,No,NotPlaced
7579,7.4,1,2,0,80,4.7,Yes,NotPlaced
7580,7.1,0,1,0,90,4.5,No,NotPlaced
7581,6.5,0,3,2,73,4.5,Yes,Placed
7582,8.6,2,3,2,90,4.5,Yes,Placed
7583,6.5,2,1,0,69,3.7,No,NotPlaced
7584,8.5,1,3,0,90,4.5,Yes,Placed
7585,6.9,1,1,0,75,3.8,Yes,NotPlaced
7586,6.5,1,1,2,84,4.5,Yes,NotPlaced
7587,8.1,2,3,2,87,4.8,No,Placed
7588,7.5,0,1,1,70,4.4,No,NotPlaced
7589,6.8,1,2,1,75,4,Yes,NotPlaced
7590,7.9,1,0,3,90,4.8,Yes,NotPlaced
7591,8.2,1,3,0,82,4.7,Yes,NotPlaced
7592,7.7,1,1,0,75,4,Yes,Placed
7593,8.3,2,2,0,81,4.7,Yes,NotPlaced
7594,6.8,0,2,0,78,4.1,Yes,NotPlaced
7595,7.7,1,1,0,69,4.4,No,NotPlaced
7596,6.5,2,1,3,83,4.5,Yes,NotPlaced
7597,8.2,1,1,2,89,4.8,Yes,Placed
7598,7,1,1,2,83,4.8,Yes,Placed
7599,7.5,1,1,0,66,3.9,No,NotPlaced
7600,7.3,1,1,0,60,3.2,No,NotPlaced
7601,7.3,1,1,0,80,3.8,Yes,Placed
7602,7,1,2,1,61,4,Yes,NotPlaced
7603,7.4,1,1,0,86,4.5,Yes,NotPlaced
7604,6.7,1,3,1,86,4.8,Yes,Placed
7605,8,0,3,2,90,4.8,Yes,Placed
7606,8,2,3,2,80,4.8,No,Placed
7607,8.4,1,3,2,90,4.8,Yes,Placed
7608,7.6,1,1,0,69,4,Yes,NotPlaced
7609,8.2,1,2,0,81,4.4,Yes,NotPlaced
7610,7.5,1,1,0,71,4,No,NotPlaced
7611,8.2,2,1,2,90,4.6,Yes,Placed
7612,8.1,0,2,0,77,3.8,Yes,NotPlaced
7613,7.7,1,2,0,80,3.5,Yes,NotPlaced
7614,7.4,1,2,0,74,4.5,Yes,Placed
7615,8.4,2,3,2,90,4.8,Yes,Placed
7616,7.4,1,1,0,74,3.9,Yes,NotPlaced
7617,7.6,0,2,0,75,3.6,No,NotPlaced
7618,7.7,1,2,0,81,4.4,Yes,NotPlaced
7619,7.4,2,3,2,79,4.7,No,Placed
7620,7.7,1,2,0,80,4,Yes,NotPlaced
7621,7.6,0,2,0,84,4,Yes,Placed
7622,8.5,1,3,2,90,4.7,Yes,Placed
7623,7.5,0,2,0,81,4.1,No,NotPlaced
7624,7.4,1,1,1,73,4.2,No,NotPlaced
7625,6.5,1,1,0,73,4,No,Placed
7626,8.3,2,1,2,75,3.9,No,NotPlaced
7627,7.4,1,2,0,73,4.2,No,NotPlaced
7628,8.7,1,3,2,80,4.1,Yes,Placed
7629,8.4,2,3,2,84,3.7,No,NotPlaced
7630,7.6,0,1,0,75,4.2,No,NotPlaced
7631,8.5,1,3,3,84,4.6,Yes,Placed
7632,7.5,1,1,0,71,3.7,Yes,NotPlaced
7633,7.5,1,1,0,77,4,Yes,NotPlaced
7634,7.6,0,2,0,70,3.8,Yes,NotPlaced
7635,8.1,1,2,0,90,4.5,No,NotPlaced
7636,7.7,1,2,1,80,4.4,Yes,NotPlaced
7637,7.5,1,1,1,80,4.1,Yes,NotPlaced
7638,8.5,1,2,0,87,4.3,Yes,Placed
7639,7.6,0,1,1,71,4.3,No,NotPlaced
7640,6.5,0,1,1,69,3.9,No,NotPlaced
7641,8.2,2,3,3,82,4,Yes,Placed
7642,6.9,1,2,0,70,4.8,Yes,NotPlaced
7643,8.4,2,3,2,84,4.7,No,NotPlaced
7644,7.6,1,2,2,76,4.5,Yes,Placed
7645,7.7,1,1,0,81,4.6,Yes,NotPlaced
7646,8,1,2,2,90,4.7,Yes,NotPlaced
7647,8.3,2,3,0,90,4.8,Yes,Placed
7648,8.3,2,3,2,90,4.8,Yes,Placed
7649,7.5,1,1,0,61,3.9,No,NotPlaced
7650,8.3,1,3,2,89,3.4,Yes,Placed
7651,6.5,0,1,0,66,4,Yes,NotPlaced
7652,8.6,1,1,2,90,4.7,Yes,Placed
7653,7.3,0,1,1,70,3.9,No,NotPlaced
7654,8.2,2,3,2,87,4.8,Yes,Placed
7655,8.5,1,1,2,78,4.5,Yes,NotPlaced
7656,7.7,0,2,0,74,4.2,Yes,NotPlaced
7657,8.4,1,3,2,80,4.5,Yes,NotPlaced
7658,8.6,1,1,2,90,4.7,Yes,Placed
7659,7.3,0,2,2,86,4.8,Yes,Placed
7660,8.3,0,3,3,89,4.8,Yes,Placed
7661,6.5,1,1,0,66,3.9,No,NotPlaced
7662,6.8,0,1,0,72,4.2,No,NotPlaced
7663,8.3,0,3,2,90,4.5,Yes,Placed
7664,8.5,1,2,0,81,4.4,Yes,Placed
7665,6.5,1,1,1,71,4.5,No,NotPlaced
7666,7.9,2,3,2,83,4.5,Yes,NotPlaced
7667,6.7,0,1,1,71,4.2,No,NotPlaced
7668,8.1,1,1,0,70,4.3,Yes,NotPlaced
7669,7.5,0,2,0,70,4.1,Yes,NotPlaced
7670,6.7,0,2,1,71,3.7,No,NotPlaced
7671,8.4,2,3,2,90,4.8,Yes,Placed
7672,6.7,2,1,0,78,4.4,Yes,NotPlaced
7673,6.5,1,1,1,75,3.8,Yes,NotPlaced
7674,6.5,1,2,0,71,4,Yes,NotPlaced
7675,7.7,1,3,2,88,4.5,Yes,NotPlaced
7676,7.3,0,3,1,82,3.8,No,NotPlaced
7677,7.6,0,1,2,72,3.7,No,NotPlaced
7678,6.8,1,1,1,73,3.9,Yes,NotPlaced
7679,7.6,1,2,3,81,4.6,Yes,NotPlaced
7680,6.5,1,2,0,61,4,No,NotPlaced
7681,6.9,1,1,1,74,4.1,Yes,NotPlaced
7682,6.8,1,1,0,74,4.3,Yes,Placed
7683,7.4,1,1,0,82,4.7,Yes,NotPlaced
7684,8.2,2,3,1,90,3.9,Yes,Placed
7685,7.9,0,2,0,81,4.5,Yes,NotPlaced
7686,6.7,1,2,1,81,4.5,Yes,Placed
7687,8.2,1,1,0,71,4.4,Yes,NotPlaced
7688,7.6,1,1,1,71,3.8,No,NotPlaced
7689,7.3,1,3,0,71,4.5,No,NotPlaced
7690,8.4,1,2,2,73,4.3,No,Placed
7691,7.6,1,1,0,83,4.1,No,NotPlaced
7692,6.5,0,1,1,70,4.4,Yes,NotPlaced
7693,8.3,1,1,1,75,4.8,No,NotPlaced
7694,8.2,2,1,2,90,4.5,No,NotPlaced
7695,7.4,1,1,1,80,4.2,Yes,Placed
7696,8.1,2,3,0,79,4.8,Yes,NotPlaced
7697,7.5,0,3,0,73,4.5,No,NotPlaced
7698,6.6,0,1,1,71,3.4,No,NotPlaced
7699,7.6,1,2,1,69,4.2,No,NotPlaced
7700,7.5,1,2,1,85,4.8,Yes,NotPlaced
7701,8.2,1,2,0,88,4.3,No,Placed
7702,8.4,1,1,2,76,4.6,Yes,NotPlaced
7703,8.5,2,3,2,90,4.8,Yes,Placed
7704,6.8,1,1,0,74,4,No,NotPlaced
7705,6.5,1,3,1,76,4.6,Yes,Placed
7706,8,1,2,0,78,4.8,Yes,NotPlaced
7707,8.4,1,1,2,85,4.8,Yes,Placed
7708,6.6,1,1,1,85,4.1,Yes,NotPlaced
7709,8.2,2,3,0,65,4.3,Yes,Placed
7710,7.7,1,1,2,83,4.5,Yes,Placed
7711,8.3,2,3,1,85,4.8,Yes,Placed
7712,6.5,1,1,0,67,4,No,NotPlaced
7713,8.4,1,3,2,77,4.5,Yes,NotPlaced
7714,8.3,1,3,0,84,4.6,Yes,Placed
7715,6.5,1,2,1,84,4.7,Yes,NotPlaced
7716,7.6,0,2,0,84,4.4,Yes,NotPlaced
7717,7.4,0,2,1,66,3.7,No,NotPlaced
7718,8.2,1,2,2,69,4,No,NotPlaced
7719,6.5,1,2,0,81,3.5,Yes,Placed
7720,8.8,1,2,0,76,4.2,No,NotPlaced
7721,8.5,1,0,2,77,4.6,Yes,Placed
7722,8.3,1,2,0,78,4.6,Yes,NotPlaced
7723,8,0,3,2,90,4.8,Yes,Placed
7724,8.5,2,3,0,86,4.6,Yes,Placed
7725,8.5,1,3,2,90,4.8,Yes,Placed
7726,8.1,1,3,2,81,4.5,Yes,NotPlaced
7727,8.6,1,3,2,90,4.6,Yes,Placed
7728,8.2,2,3,2,90,4.7,No,Placed
7729,7.5,0,1,0,82,4.1,Yes,NotPlaced
7730,8.3,2,3,0,90,4.8,Yes,Placed
7731,7.7,1,1,2,79,3.9,Yes,NotPlaced
7732,7.4,1,1,1,73,4.8,Yes,NotPlaced
7733,8.3,2,3,2,90,4.8,Yes,Placed
7734,7.4,1,1,0,75,4.5,Yes,Placed
7735,8.3,1,2,1,70,4.8,Yes,Placed
7736,6.6,0,1,1,64,4.6,Yes,NotPlaced
7737,7.8,1,2,1,66,3.7,Yes,NotPlaced
7738,6.6,0,3,1,90,4.4,Yes,NotPlaced
7739,7.7,0,3,1,74,4.3,Yes,NotPlaced
7740,7.4,1,1,0,80,3.4,No,NotPlaced
7741,7.5,2,3,1,79,4.4,Yes,Placed
7742,8.4,1,3,3,90,4.8,Yes,Placed
7743,8.7,1,1,0,85,3.8,Yes,NotPlaced
7744,8.4,1,2,0,82,4.5,Yes,NotPlaced
7745,8,1,2,1,80,4.7,Yes,NotPlaced
7746,7.5,0,1,1,70,3.9,Yes,NotPlaced
7747,6.5,0,2,0,74,4.5,No,NotPlaced
7748,6.7,0,1,1,76,3.9,Yes,NotPlaced
7749,7.4,0,1,0,73,4.4,No,NotPlaced
7750,8.4,2,3,1,83,4.4,Yes,NotPlaced
7751,8,1,3,0,79,4.3,Yes,NotPlaced
7752,8.7,2,3,0,82,4.1,Yes,Placed
7753,7.5,1,2,0,79,4.4,No,NotPlaced
7754,7.4,1,2,1,82,3.9,Yes,NotPlaced
7755,7.7,0,2,0,77,4.1,No,NotPlaced
7756,7.6,0,3,0,85,4.7,Yes,Placed
7757,7.5,0,3,1,74,4.8,Yes,NotPlaced
7758,8.1,1,3,0,76,4,Yes,Placed
7759,8.4,0,3,0,90,4.8,Yes,Placed
7760,7.5,1,1,1,60,4.8,Yes,NotPlaced
7761,8,1,3,0,86,4.2,Yes,Placed
7762,7.5,1,1,0,67,4.1,No,NotPlaced
7763,6.5,1,2,1,69,4.3,No,NotPlaced
7764,8.4,0,1,2,80,4,Yes,Placed
7765,7.7,2,3,3,84,4.2,Yes,NotPlaced
7766,8,1,3,0,90,4.8,Yes,Placed
7767,6.5,1,3,2,85,4.8,Yes,NotPlaced
7768,6.8,0,1,0,60,3.9,No,NotPlaced
7769,7.4,1,3,0,75,4.6,No,NotPlaced
7770,7.7,1,1,1,73,4,Yes,NotPlaced
7771,8.1,1,1,0,84,3.7,No,NotPlaced
7772,7.9,2,1,0,75,3.4,Yes,NotPlaced
7773,8.5,1,2,3,77,4.8,Yes,NotPlaced
7774,8.3,1,2,0,75,3.8,Yes,NotPlaced
7775,6.6,1,3,1,79,3.2,Yes,NotPlaced
7776,8.6,2,3,2,90,4.8,Yes,Placed
7777,8.1,1,3,2,87,4.5,Yes,Placed
7778,6.5,1,2,0,76,3.8,Yes,NotPlaced
7779,8.4,1,1,1,74,3.8,No,NotPlaced
7780,8.1,1,3,2,78,3.7,Yes,Placed
7781,8.1,1,3,0,87,4.1,Yes,Placed
7782,8,1,3,2,90,4.8,Yes,Placed
7783,7.4,0,1,1,80,4.2,No,NotPlaced
7784,8.2,1,3,2,90,4.4,Yes,Placed
7785,8.4,0,3,1,86,4,Yes,NotPlaced
7786,7.3,0,1,2,74,4,No,NotPlaced
7787,6.7,1,1,1,81,4.1,No,NotPlaced
7788,6.5,0,2,1,72,3,Yes,NotPlaced
7789,6.5,0,1,3,76,4.4,No,NotPlaced
7790,7.9,2,1,1,70,4.7,No,NotPlaced
7791,7.4,1,1,0,60,4.2,Yes,NotPlaced
7792,7.3,1,1,1,71,4.4,Yes,NotPlaced
7793,6.5,1,3,0,74,4,Yes,Placed
7794,6.5,1,1,0,66,4.2,No,NotPlaced
7795,8.2,2,3,2,90,4.8,Yes,Placed
7796,8.5,2,3,2,90,4.8,Yes,Placed
7797,7.8,2,3,2,90,4.8,No,NotPlaced
7798,7.5,1,1,0,76,4.7,No,NotPlaced
7799,7.5,1,1,0,82,4.1,No,NotPlaced
7800,6.9,1,3,0,81,4.6,Yes,Placed
7801,8.6,2,3,2,90,4.8,Yes,Placed
7802,8.5,2,3,1,84,4.4,Yes,Placed
7803,8.5,2,3,2,85,4.7,Yes,Placed
7804,8.1,1,2,1,86,4.8,Yes,Placed
7805,6.6,2,3,1,85,4.1,No,NotPlaced
7806,8.2,1,1,2,79,4.7,Yes,Placed
7807,6.5,1,1,1,65,3,No,NotPlaced
7808,7.5,1,2,3,73,3.5,Yes,NotPlaced
7809,7.4,1,1,1,79,4.4,Yes,NotPlaced
7810,7.2,1,1,0,61,4.4,Yes,NotPlaced
7811,7.6,1,1,0,71,4.1,Yes,NotPlaced
7812,8.4,1,1,1,79,4.1,No,NotPlaced
7813,7.7,2,3,0,79,3.9,Yes,Placed
7814,7.7,2,3,0,90,4.6,No,NotPlaced
7815,8.1,2,2,1,76,4.8,Yes,NotPlaced
7816,8.5,1,3,2,90,4.7,Yes,Placed
7817,7.6,1,3,2,90,4.5,No,Placed
7818,7.4,1,3,1,87,4.6,No,NotPlaced
7819,6.6,1,1,0,74,4.7,No,NotPlaced
7820,8.3,2,3,2,90,4.8,Yes,NotPlaced
7821,8.3,2,3,0,85,4.8,Yes,Placed
7822,8,2,3,2,90,4.8,Yes,Placed
7823,8.3,1,3,1,81,4.8,Yes,NotPlaced
7824,7.8,1,2,0,79,4.4,Yes,NotPlaced
7825,6.9,0,1,2,72,4.8,Yes,Placed
7826,7.8,1,1,1,67,3.5,No,NotPlaced
7827,8.8,2,3,2,90,4.7,Yes,Placed
7828,7.5,0,2,0,67,3.1,No,NotPlaced
7829,7,0,1,3,86,4.2,Yes,NotPlaced
7830,8.4,1,1,0,75,3.7,No,NotPlaced
7831,6.5,1,1,1,78,4.3,Yes,NotPlaced
7832,7.4,1,2,2,80,3.9,Yes,Placed
7833,7.6,1,1,2,81,3.9,Yes,NotPlaced
7834,6.5,1,2,0,78,4.7,Yes,NotPlaced
7835,6.5,1,3,1,76,4.1,Yes,NotPlaced
7836,6.5,1,1,0,78,4.4,Yes,NotPlaced
7837,8.5,1,2,2,81,3.8,Yes,NotPlaced
7838,6.5,1,1,0,78,4.4,No,NotPlaced
7839,7.4,1,3,2,90,4,Yes,Placed
7840,7.7,1,1,1,71,4.2,No,NotPlaced
7841,7.7,1,1,1,78,4.8,No,NotPlaced
7842,6.5,1,3,1,70,4.2,Yes,NotPlaced
7843,7.9,2,3,2,76,4.5,No,Placed
7844,8,2,3,2,79,4.8,Yes,Placed
7845,8.6,2,2,1,77,4.5,Yes,NotPlaced
7846,7.5,0,1,1,83,4.4,Yes,NotPlaced
7847,8.4,0,1,0,84,4.8,Yes,Placed
7848,7.2,2,3,0,86,4.8,Yes,Placed
7849,6.9,0,1,0,78,4.5,Yes,NotPlaced
7850,8,1,3,0,82,3.8,No,NotPlaced
7851,6.9,0,1,0,71,3.6,No,NotPlaced
7852,7.9,0,2,1,72,4.3,Yes,NotPlaced
7853,8.4,1,1,2,90,4.8,Yes,Placed
7854,8.4,1,3,2,90,4.8,Yes,Placed
7855,6.7,1,2,1,85,4.8,Yes,Placed
7856,8,0,3,2,86,4.3,Yes,Placed
7857,8.3,1,3,0,84,4.4,Yes,NotPlaced
7858,8.1,1,3,1,78,4.1,Yes,NotPlaced
7859,6.8,1,2,0,79,4,Yes,NotPlaced
7860,7.5,1,3,0,78,4.5,Yes,NotPlaced
7861,7.7,1,1,0,74,4.2,Yes,NotPlaced
7862,8,2,3,2,86,4.8,Yes,Placed
7863,7.5,1,2,1,82,4,No,NotPlaced
7864,6.6,1,3,1,82,4.6,Yes,NotPlaced
7865,6.5,1,1,1,69,4.3,No,NotPlaced
7866,8.3,1,2,2,89,4.8,Yes,Placed
7867,6.8,1,1,0,71,4.4,No,NotPlaced
7868,8.1,1,1,1,79,4.5,No,NotPlaced
7869,8.9,1,3,0,85,4.8,Yes,Placed
7870,8.3,2,3,2,90,4.7,Yes,Placed
7871,8.5,2,3,2,86,4.7,Yes,Placed
7872,7.8,1,1,0,83,3.8,Yes,NotPlaced
7873,8.2,1,1,0,80,3.9,Yes,NotPlaced
7874,7.9,1,2,2,87,3.6,No,Placed
7875,7.6,0,1,0,83,4,Yes,NotPlaced
7876,7.3,0,1,0,75,3.4,No,NotPlaced
7877,6.6,0,2,0,68,3.8,No,NotPlaced
7878,8.5,1,2,0,87,4,Yes,Placed
7879,8.3,1,1,0,73,3.6,Yes,NotPlaced
7880,7.4,1,2,1,73,4,Yes,NotPlaced
7881,8.4,0,1,0,80,4.5,Yes,NotPlaced
7882,8.5,2,1,0,83,4.7,Yes,NotPlaced
7883,6.5,1,1,0,66,4.1,No,NotPlaced
7884,7.5,1,3,1,87,4.6,Yes,Placed
7885,8.4,2,3,2,90,4.8,Yes,Placed
7886,7.6,1,3,2,72,4.8,Yes,NotPlaced
7887,8.2,2,3,2,90,4.8,Yes,Placed
7888,6.5,1,3,2,84,4.5,Yes,Placed
7889,8.5,2,3,2,90,4.8,Yes,Placed
7890,7.6,1,1,1,73,3.7,No,NotPlaced
7891,7.6,1,1,1,66,3.8,No,NotPlaced
7892,8.1,2,3,2,90,4.8,Yes,Placed
7893,7.3,1,3,2,90,4.5,Yes,Placed
7894,6.6,2,3,0,77,4.4,Yes,Placed
7895,8.9,2,3,2,88,4.8,Yes,NotPlaced
7896,7.9,2,2,1,90,4.8,Yes,Placed
7897,7.7,1,2,0,87,4,Yes,Placed
7898,7.1,1,1,1,64,4.5,No,NotPlaced
7899,7.6,1,2,0,80,4.6,Yes,NotPlaced
7900,7.9,1,3,0,71,3.9,Yes,NotPlaced
7901,7.6,1,2,1,67,3.9,No,NotPlaced
7902,8,1,2,0,90,4.5,Yes,NotPlaced
7903,7.4,2,1,0,73,4.1,Yes,NotPlaced
